Station Name,Station Number,Data Owner,Latitude,Longitude,Location
Jones Weir TW,136094A,"QLD - Department of Regional Development, Manufacturing and Water",-25.59482836,151.2973562,QLD
JORDAN DS JOHNSON CK,225110A,VIC - Melbourne Water Corporation (Melbourne Water),-37.6839,146.318,VIC
JORDAN RIVER,225216,"VIC - Department of Environment, Land, Water and Planning",-37.683333,146.316667,VIC
JORDAN RIVER @ BRIDGEWATER,4210.1,"TAS - Department of Primary Industries, Parks, Water and Environment",-42.725105,147.24193,TAS
JORDAN RIVER AT MAURICETON,4201.1,"TAS - Department of Primary Industries, Parks, Water and Environment",-42.528068,147.12428,TAS
Joslin Ave Pluvio,A5040567,SA - Department for Environment and Water,-34.8188,138.644,SA
JOUN,410094,NSW - Snowy Hydro Limited,-35.56666667,148.3311111,NSW
Jounama Pondage RL,410573,NSW - Snowy Hydro Limited,-35.56149444,148.3066528,NSW
JOYCES @ STRATHLEA,407230,"VIC - Department of Environment, Land, Water and Planning",-37.16392522,143.9624712,VIC
Juandah_Ck Windamere,130344A,"QLD - Department of Regional Development, Manufacturing and Water",-26.02502778,149.8830556,QLD
Juegenup Wellesley,612039,WA - Department of Water and Environmental Regulation,-33.2241373,115.7770005,WA
JUGIONG CK @ JUGIONG,410025,"NSW - Department of Planning, Industry and Environment – Water",-34.7877,148.377,NSW
JUGIONG@CUMBAMURRA2,41000254,"NSW - Department of Planning, Industry and Environment – Water",-34.701533,148.5302674,NSW
Julia_Ck,915208A,"QLD - Department of Regional Development, Manufacturing and Water",-20.656125,141.761057,QLD
Julius Dam,913015B,QLD - SunWater,-20.129421,139.71463,QLD
Julius Dam HW,913015A,QLD - SunWater,-20.167982,139.734708,QLD
Julius Dam Tailwater,913012A,"QLD - Department of Regional Development, Manufacturing and Water",-20.12916667,139.7227778,QLD
Juna Downs,505020,WA - Department of Water and Environmental Regulation,-22.88284879,118.4191191,WA
June Millbank,73025,"NSW - Department of Planning, Industry and Environment – Water",-34.84574676,147.5713873,NSW
JUNEE RAINFALL,73019,"NSW - Department of Planning, Industry and Environment – Water",-34.8485,147.5712,NSW
Jungle_Ck Kalinga,105002A,"QLD - Department of Regional Development, Manufacturing and Water",-15.34755556,143.77475,QLD
Juniper,610028,WA - Department of Water and Environmental Regulation,-33.82415131,115.0490368,WA
Jutland Rd Xing,A4261013,SA - Murraylands and Riverland Landscape Board,-34.6682,139.1637,SA
K'ROO C U/S MALMSBUR,406281,"VIC - Department of Environment, Land, Water and Planning",-37.23897052,144.3391868,VIC
Kaapi Ki,512011,WA - Department of Water and Environmental Regulation,-33.3076256,120.9600845,WA
Kaloorup Rd,509674,WA - Department of Water and Environmental Regulation,-33.76364886,115.2367698,WA
Kalpowar_Crossing,105107A,"QLD - Department of Regional Development, Manufacturing and Water",-14.91683,144.211279,QLD
Kambah at Woolshed,570821,"ACT - Environment, Planning and Sustainable Development Directorate",-35.38783333,149.061,ACT
Kamma Pine Road,111009A,"QLD - Department of Regional Development, Manufacturing and Water",-17.04575,145.8018611,QLD
KANANOOK CK-SEAFORD,228372A,VIC - Melbourne Water Corporation (Melbourne Water),-38.1099,145.127,VIC
Kandanga Knockdomny,138103A,"QLD - Department of Regional Development, Manufacturing and Water",-26.39440681,152.6431413,QLD
Kandanga_Ck Hygait,138113A,"QLD - Department of Regional Development, Manufacturing and Water",-26.38988703,152.6446891,QLD
KANGAROO CK BULLARTO,407312,"VIC - Department of Environment, Land, Water and Planning",-37.38613661,144.2394636,VIC
KANGAROO CK BULLARTO,407312A,VIC - Central Highlands Water,-37.38613661,144.2394636,VIC
Kangaroo Creek at Trickies Lane,KANGAROOCREEK,VIC - Coliban Region Water Corporation (Coliban Water),-37.23902,144.339585,VIC
Kangaroo Creek Reservoir (SA Water),SAWKACKRS.1,SA - South Australian Water Corporation (SA Water),-34.86293916,138.7865552,SA
Kangaroo Hills,120114A,"QLD - Department of Regional Development, Manufacturing and Water",-18.93179,145.66695,QLD
Kangaroo_Ck Byerwen,120218A,"QLD - Department of Regional Development, Manufacturing and Water",-21.11298992,147.9249511,QLD
KANGARRO @ MYSTIC PK,407601,"VIC - Department of Environment, Land, Water and Planning",-35.55811948,143.7610147,VIC
Kanyaka Ck/Old Ruins,A5090503,SA - Department for Environment and Water,-32.0947,138.2917,SA
Kapari,508038,WA - Department of Water and Environmental Regulation,-28.14423059,114.7020959,WA
Karama Urban Drain,G8150232,"NT - Department of Environment, Parks and Water Security",-12.391951,130.916619,NT
Karinga,509444,WA - Department of Water and Environmental Regulation,-32.95560605,115.7579494,WA
Karlanew Peak,508020,WA - Department of Water and Environmental Regulation,-28.82501236,114.8455032,WA
Karlanew Peak,701002,WA - Department of Water and Environmental Regulation,-28.82514782,114.8455107,WA
Karls Ranch,616001,WA - Department of Water and Environmental Regulation,-31.73372236,116.1164178,WA
Karls Ranch,509156,WA - Department of Water and Environmental Regulation,-31.73441216,116.1157145,WA
Karnup Rd,614121,WA - Department of Water and Environmental Regulation,-32.37419303,115.8350369,WA
Karribanks,602060,WA - Department of Water and Environmental Regulation,-34.6548494,117.8892909,WA
KARUAH R @ BOORAL,209003,"NSW - Department of Planning, Industry and Environment – Water",-32.4771417,151.9575072,NSW
KARUAH R @ DAM SITE,209018,"NSW - Department of Planning, Industry and Environment – Water",-32.2729,151.9,NSW
Karuna,612044,WA - Department of Water and Environmental Regulation,-33.33965999,116.6198668,WA
Kat Creek DS Eckert,A4261225,SA - Department for Environment and Water,-34.370557,140.544557,SA
Katarapko Ck MidReac,A4261108,SA - Department for Environment and Water,-34.38354104,140.5464009,SA
Katarapko N Outfall,A4260700,SA - Department for Environment and Water,-34.42392667,140.5877771,SA
Kath FP Bp Servo,G8140409,"NT - Department of Environment, Parks and Water Security",-14.467839,132.265006,NT
Kath FP Info Centre,G8140410,"NT - Department of Environment, Parks and Water Security",-14.466147,132.266967,NT
Kath FP Op Dalgettys,G8140407,"NT - Department of Environment, Parks and Water Security",-14.4927,132.2565,NT
Kath R DS Birdie C,G8140219,"NT - Department of Environment, Parks and Water Security",-13.973668,132.775592,NT
Kath R FP Pump Stn 1,G8140411,"NT - Department of Environment, Parks and Water Security",-14.459623,132.271447,NT
Kath R FP Pump Stn 2,G8140412,"NT - Department of Environment, Parks and Water Security",-14.449648,132.273228,NT
Kath R L/L Bg,G8140222,"NT - Department of Environment, Parks and Water Security",-14.489689,132.252572,NT
Kath R Upper Reaches,R8140021,"NT - Department of Environment, Parks and Water Security",-13.479415,133.199619,NT
Kath Railway Bg,G8140001,"NT - Department of Environment, Parks and Water Security",-14.46222,132.2569,NT
Kath US Flora R,G8145694,"NT - Department of Environment, Parks and Water Security",-14.657272,131.705739,NT
Kauri_Ck Main Road,110017A,"QLD - Department of Regional Development, Manufacturing and Water",-17.13433333,145.5981667,QLD
KEDRON PARK (SES),KVE574,QLD - Brisbane City Council,-27.4137,153.0364,QLD
Kedron_Bk Osborne Rd,142901A,"QLD - Department of Regional Development, Manufacturing and Water",-27.40527778,152.9777778,QLD
KEDUMBA @ CROSSING,212016,"NSW - Department of Planning, Industry and Environment – Water",-33.80239869,150.3642533,NSW
Keegans Road,607019,WA - Department of Water and Environmental Regulation,-34.32300484,116.1775774,WA
Keelbottom,120102A,"QLD - Department of Regional Development, Manufacturing and Water",-19.371448,146.361203,QLD
Keep R US Oakes C,G8100109,"NT - Department of Environment, Parks and Water Security",-15.340935,129.083222,NT
Keep R Xng,G8100225,"NT - Department of Environment, Parks and Water Security",-15.403776,129.064658,NT
KEEPIT DAM,419041,"NSW - Department of Planning, Industry and Environment – Water",-30.8792,150.4928,NSW
KEILOR-THIESS SITE,230200D,VIC - Melbourne Water Corporation (Melbourne Water),-37.727604,144.836276,VIC
Kelly C,G0290012,"NT - Department of Environment, Parks and Water Security",-19.964233,134.212484,NT
Kellys,130,QLD - Livingstone Shire Council,-23.00390182,150.6916227,QLD
Kelsy_Ck Thorogoods,122011A,"QLD - Department of Regional Development, Manufacturing and Water",-20.42527778,148.4505556,QLD
KELVIN GROVE ROAD,EVE529,QLD - Brisbane City Council,-27.4435,153.0057,QLD
KEMIRA 'D' CAST,2122201,"NSW - Department of Planning, Industry and Environment – Water",-34.392189,150.832839,NSW
KEMPSEY,206460,"NSW - Department of Planning, Industry and Environment – Water",-31.08103403,152.8437815,NSW
Kennedy,509187,WA - Department of Water and Environmental Regulation,-32.67852223,116.2143195,WA
KENNEDY CK-PAKENHAM,228364A,VIC - Melbourne Water Corporation (Melbourne Water),-38.0592,145.491,VIC
Kennedy_R Fairlight,105103A,"QLD - Department of Regional Development, Manufacturing and Water",-15.56386111,144.0200833,QLD
KENNEDYS @ KENNEDYS,235211,"VIC - Department of Environment, Land, Water and Planning",-38.58909395,143.2565402,VIC
KENNEDYS @ KENNEDYS,235211A,VIC - Gippsland and Southern Rural Water Corporation (Southern Rural Water),-38.58909395,143.2565402,VIC
Kent Road,510012,WA - Department of Water and Environmental Regulation,-32.00378195,116.5306429,WA
Kentish Farm,509245,WA - Department of Water and Environmental Regulation,-32.42072736,116.0003673,WA
Kentish Farm,614005,WA - Department of Water and Environmental Regulation,-32.42399381,116.0027668,WA
Kenton,604010,WA - Department of Water and Environmental Regulation,-34.95887034,117.0409565,WA
KERANG STORMWATER DR,407770,"VIC - Department of Environment, Land, Water and Planning",-35.73335911,143.9123363,VIC
KERCOONDA,A2391092,SA - South Eastern Water Conservation and Drainage Board,-36.401112,140.019099,SA
Kercoonda Stopbank H,A2391142,SA - South Eastern Water Conservation and Drainage Board,-36.39310895,139.9773968,SA
Kerferd Reservoir,RES_BEEWKFS,VIC - North East Region Water Corporation (North East Water),-36.36945,146.73854,VIC
KERSBROOK CK @ u/s Millbrook Res.,A5040525.1,SA - South Australian Water Corporation (SA Water),-34.81092263,138.8344398,SA
Kester Pluvio,A2391088,SA - South Eastern Water Conservation and Drainage Board,-36.8465,140.9985,SA
Kettle Ck_Fork Lag.,130214A,"QLD - Department of Regional Development, Manufacturing and Water",-23.44110833,147.9622203,QLD
KEW RG,586175,VIC - Melbourne Water Corporation (Melbourne Water),-37.8108,145.058,VIC
Keynes Hill Pluvio,A4261015,SA - Department for Environment and Water,-34.6135,139.1012,SA
Khamet,95907,NSW - Snowy Hydro Limited,-36.22111111,148.1269444,NSW
KIA CHANNEL US UARA,41000277,"NSW - Department of Planning, Industry and Environment – Water",-34.60305555,143.8141945,NSW
KIALLA CK @ POMEROY,212040,"NSW - Department of Planning, Industry and Environment – Water",-34.6074,149.5442,NSW
Kidston HW,917116A,"QLD - Department of Regional Development, Manufacturing and Water",-19.03644444,144.1226583,QLD
Kidston TW,917118A,"QLD - Department of Regional Development, Manufacturing and Water",-19.02899444,144.1177417,QLD
Kielman,614063,WA - Department of Water and Environmental Regulation,-32.52334634,115.8290155,WA
KIEWA @ BANDIANA,402205,"VIC - Department of Environment, Land, Water and Planning",-36.1377051,146.9541519,VIC
KIEWA @ BANDIANA,402205A,"NSW - Department of Planning, Industry and Environment – Water",-36.1368,146.9513,NSW
KIEWA @ KIEWA (ANA),402220,"VIC - Department of Environment, Land, Water and Planning",-36.25533968,147.0149605,VIC
KIEWA @ KIEWA (M/S),402222A,"NSW - Department of Planning, Industry and Environment – Water",-36.25354477,147.0204923,NSW
KIEWA @ KIEWA MAIN,402222,"VIC - Department of Environment, Land, Water and Planning",-36.25354477,147.0204923,VIC
KIEWA @ MONGANS BDGE,402203A,"NSW - Department of Planning, Industry and Environment – Water",-36.5985,147.1013,NSW
KIEWA @ MONGANS BR,402203,"VIC - Department of Environment, Land, Water and Planning",-36.59537238,147.1003626,VIC
KIEWA W BR SNAKE VAL,402406,"VIC - Department of Environment, Land, Water and Planning",-36.82333333,147.1566667,VIC
KIEWA WEST @ OFFTAKE,402223,"VIC - Department of Environment, Land, Water and Planning",-36.79134421,147.1600333,VIC
Kilchoan Channel,A4261229,SA - Murraylands and Riverland Landscape Board,-35.420368,138.652162,SA
Kilchoan Channel,A4261229,SA - Department of Primary Industries and Regions (SA),-35.420368,138.652162,SA
Kilchoan Pool,A4261230,SA - Murraylands and Riverland Landscape Board,-35.420131,138.652493,SA
Kilchoan Pool,A4261230,SA - Department of Primary Industries and Regions (SA),-35.420131,138.652493,SA
Kilcoy_Ck d/s Weir,143312A,"QLD - Department of Regional Development, Manufacturing and Water",-26.92101111,152.5795167,QLD
Kilcoy_Ck Mt Kilcoy,143304A,"QLD - Department of Regional Development, Manufacturing and Water",-26.90055556,152.5830556,QLD
Kilcoy_Ck Mt Klcy Wr,143304B,"QLD - Department of Regional Development, Manufacturing and Water",-26.90694444,152.5830556,QLD
KILLIMCAT @ WYANGLE,410114,"NSW - Department of Planning, Industry and Environment – Water",-35.2339,148.3057,NSW
KILLINGWORTH,405329A,VIC - Melbourne Water Corporation (Melbourne Water),-37.1641,145.422,VIC
KILMORE CK U/S WWTP,405335,"VIC - Department of Environment, Land, Water and Planning",-37.26957793,144.947817,VIC
Kimberley Downs,803122,WA - Department of Water and Environmental Regulation,-17.33208124,124.6161113,WA
Kinchant Dam HW,126004A,QLD - SunWater,-21.21272222,148.8993889,QLD
KINCHINGTON @ BRUARO,402211,"VIC - Department of Environment, Land, Water and Planning",-36.42,146.8533333,VIC
KINCHINGTON @ OSBORN,402213,"VIC - Department of Environment, Land, Water and Planning",-36.31617534,146.8941925,VIC
KING @ CHESHUNT,403227,"VIC - Department of Environment, Land, Water and Planning",-36.83127032,146.3982264,VIC
KING @ DOCKER ROAD,403223,"VIC - Department of Environment, Land, Water and Planning",-36.5163133,146.3894165,VIC
KING @ EDI,403240,"VIC - Department of Environment, Land, Water and Planning",-36.65953226,146.4200083,VIC
KING @ WILLIAM,403234,"VIC - Department of Environment, Land, Water and Planning",-36.91340337,146.3863558,VIC
"KING AVE, DURACK",BLA121,QLD - Brisbane City Council,-27.59357,152.99677,QLD
King DS Railway Pump,G8140087,"NT - Department of Environment, Parks and Water Security",-14.735722,132.534278,NT
KING PARROT CREEK,228216,"VIC - Department of Environment, Land, Water and Planning",-38.15,145.775,VIC
KING PARROT FLOWER'E,405231,"VIC - Department of Environment, Land, Water and Planning",-37.34705697,145.2883666,VIC
King R,G8140086.01,"NT - Department of Environment, Parks and Water Security",-14.62195,132.595133,NT
King R DS Hwy,G8140068,"NT - Department of Environment, Parks and Water Security",-14.702336,132.058132,NT
King R DS Stuart Hwy,G8140086,"NT - Department of Environment, Parks and Water Security",-14.627053,132.588332,NT
King R US Hwy Bg,G8140068.01,"NT - Department of Environment, Parks and Water Security",-14.704865,132.077102,NT
KING RIVER - B/L QUEEN RIVER,403.1,TAS - Hydro-electric Corporation (Hydro Tasmania),-42.156433,145.528683,TAS
KING WILLIAM LAKE - AT DAM,128.1,TAS - Hydro-electric Corporation (Hydro Tasmania),-42.26672222,146.2614444,TAS
KINGDON PONDS CREEK,210093,"NSW - Department of Planning, Industry and Environment – Water",-31.95713381,150.8567868,NSW
KINGLAKE RG,586205,VIC - Melbourne Water Corporation (Melbourne Water),-37.523,145.318,VIC
KINGS @ NEWSTEAD NTH,416062,"NSW - Department of Planning, Industry and Environment – Water",-29.82859,151.34861,NSW
